sim_time,speed_m_s
30.785574,1.526280
30.817924,1.554981
30.851307,1.583089
30.883689,1.588843
30.918543,1.615313
30.950757,1.642666
30.988878,1.651292
31.020985,1.679674
31.054847,1.669495
31.088699,1.703039
31.120609,1.743574
31.154417,1.758876
31.187376,1.775171
31.220829,1.801208
31.254886,1.828021
31.287581,1.853206
31.320613,1.854532
31.354811,1.873614
31.385011,1.892912
31.421291,1.930815
31.453332,1.954196
31.485599,1.970995
31.521265,2.006530
31.553413,2.039410
31.586014,2.063822
31.620308,2.107915
31.653272,2.133057
31.690833,2.165500
31.718788,2.194783
31.753836,2.237992
31.790676,2.266274
31.823513,2.297711
31.855966,2.342997
31.887572,2.383474
31.921255,2.437884
31.954754,2.488677
31.988702,2.560015
32.022532,2.597920
32.053871,2.658967
32.088875,2.696493
32.122956,2.757428
32.155754,2.831326
32.188199,2.861217
32.223961,2.931101
32.254814,2.964146
32.289818,2.995526
32.323786,2.987300
32.355737,2.999038
32.386971,2.991106
32.423882,2.989172
32.455334,2.978450
32.488244,2.980414
32.524361,2.972567
32.556270,2.975671
32.591979,2.979058
32.624071,2.978689
32.657105,2.971974
32.691278,2.979482
32.723998,2.982482
32.758734,2.975390
32.792629,2.981995
32.824598,2.987493
32.855822,2.978942
32.890879,2.972173
32.925289,2.963557
32.963841,2.980749
32.994360,2.973283
33.027658,2.975284
33.065116,2.979626
33.097036,2.980003
33.132681,2.982305
33.165309,2.981719
33.198384,2.976361
33.229596,2.979648
33.264565,2.973891
33.300241,2.970669
33.333679,2.971305
33.370062,2.965580
33.404731,2.978020
33.435572,2.963712
33.473270,2.973826
33.506325,2.984911
33.539845,2.986464
33.574760,2.973191
33.603822,2.995117
33.639409,2.982963
33.672154,2.975994
33.708377,2.986869
33.742145,2.983212
33.774172,2.978236
33.808935,2.985449
33.839361,2.977978
33.873360,2.970635
33.907512,2.986108
33.943603,2.975560
33.977267,2.976202
34.009803,2.970631
34.043729,2.976917
34.077449,2.968259
34.110447,2.972320
34.143209,2.970590
